RecordID,Country,Gender,Education,Question Type,Value
30,Haiti,M,No education,1,1.7
30,Haiti,M,Primary,1,2.6
380,Haiti,F,Higher,2,1.9
380,Haiti,F,No education,2,22.5
380,Haiti,F,Primary,2,22.4
380,Haiti,F,Secondary,2,13.6
100,Haiti,F,Higher,3,0.1
100,Haiti,F,No education,3,4.4
100,Haiti,F,Primary,3,3.7
100,Haiti,F,Secondary,3,1.6
170,Haiti,F,Higher,4,0.7
170,Haiti,F,No education,4,15.6
170,Haiti,F,Primary,4,16.5
170,Haiti,F,Secondary,4,8.2
240,Haiti,F,Higher,5,1.2
240,Haiti,F,No education,5,13.1
240,Haiti,F,Primary,5,13.9
240,Haiti,F,Secondary,5,8.3
310,Haiti,F,Higher,6,0.2
310,Haiti,F,No education,6,9.8
310,Haiti,F,Primary,6,6.9
310,Haiti,F,Secondary,6,2.8
380,Haiti,M,Higher,2,3.5
380,Haiti,M,No education,2,10.7
380,Haiti,M,Primary,2,15.3
380,Haiti,M,Secondary,2,9.9
100,Haiti,M,Higher,3,0.2
100,Haiti,M,No education,3,1.3
100,Haiti,M,Primary,3,2.9
100,Haiti,M,Secondary,3,1.2
170,Haiti,M,Higher,4,1.9
170,Haiti,M,No education,4,7.6
170,Haiti,M,Primary,4,10.1
170,Haiti,M,Secondary,4,5.8
240,Haiti,M,Higher,5,1.8
240,Haiti,M,No education,5,4.4
240,Haiti,M,Primary,5,8.2
240,Haiti,M,Secondary,5,6.0
310,Haiti,M,Higher,6,0.5
310,Haiti,M,No education,6,3.2
310,Haiti,M,Primary,6,4.4
310,Haiti,M,Secondary,6,1.7
31,Honduras,F,Higher,1,0.4
31,Honduras,F,Secondary,1,1.4
31,Honduras,F,Primary,1,6.5
31,Honduras,F,No education,1,10.8
31,Honduras,M,Higher,1,0.5
31,Honduras,M,Secondary,1,1.5
31,Honduras,M,No education,1,3.7
31,Honduras,M,Primary,1,4.3
381,Honduras,F,Higher,2,1.3
381,Honduras,F,No education,2,23.6
381,Honduras,F,Primary,2,17.5
381,Honduras,F,Secondary,2,6.7
101,Honduras,F,Higher,3,0.4
101,Honduras,F,No education,3,11.4
101,Honduras,F,Primary,3,7.0
101,Honduras,F,Secondary,3,2.2
171,Honduras,F,Higher,4,0.3
171,Honduras,F,No education,4,11.4
171,Honduras,F,Primary,4,6.5
171,Honduras,F,Secondary,4,1.5
241,Honduras,F,Higher,5,1.1
241,Honduras,F,No education,5,18.2
241,Honduras,F,Primary,5,13.2
241,Honduras,F,Secondary,5,5.5
311,Honduras,F,Higher,6,0.4
311,Honduras,F,No education,6,6.8
311,Honduras,F,Primary,6,3.4
311,Honduras,F,Secondary,6,0.9
381,Honduras,M,Higher,2,1.2
381,Honduras,M,No education,2,14.6
381,Honduras,M,Primary,2,12.3
381,Honduras,M,Secondary,2,7.3
101,Honduras,M,Higher,3,0.4
101,Honduras,M,No education,3,4.3
101,Honduras,M,Primary,3,5.1
101,Honduras,M,Secondary,3,3.2
171,Honduras,M,Higher,4,0.3
171,Honduras,M,No education,4,4.6
171,Honduras,M,Primary,4,3.9
171,Honduras,M,Secondary,4,1.9
241,Honduras,M,Higher,5,0.8
241,Honduras,M,No education,5,12.2
241,Honduras,M,Primary,5,8.9
241,Honduras,M,Secondary,5,5.1
311,Honduras,M,Higher,6,0.4
311,Honduras,M,No education,6,4.2
311,Honduras,M,Primary,6,3.4
311,Honduras,M,Secondary,6,1.0
32,India,F,Higher,1,11.4
32,India,F,Secondary,1,17.3
32,India,F,Primary,1,21.1
32,India,F,No education,1,25.6
32,India,M,Higher,1,7.4
32,India,M,Secondary,1,9.9
32,India,M,Primary,1,11.7
32,India,M,No education,1,14.1
382,India,F,Higher,2,33.8
382,India,F,No education,2,51.6
382,India,F,Primary,2,48.4
382,India,F,Secondary,2,42.9
102,India,F,Higher,3,18.4
102,India,F,No education,3,36.2
102,India,F,Primary,3,33.1
102,India,F,Secondary,3,27.2
172,India,F,Higher,4,18.4
172,India,F,No education,4,31.7
172,India,F,Primary,4,28.9
172,India,F,Secondary,4,24.6
242,India,F,Higher,5,25.2
242,India,F,No education,5,37.2
242,India,F,Primary,5,35.1
242,India,F,Secondary,5,31.9
312,India,F,Higher,6,8.1
312,India,F,No education,6,17.6
312,India,F,Primary,6,15.3
312,India,F,Secondary,6,11.9
382,India,M,Higher,2,25.4
382,India,M,No education,2,39.3
382,India,M,Primary,2,35.8
382,India,M,Secondary,2,31.6
102,India,M,Higher,3,14.8
102,India,M,No education,3,27.3
102,India,M,Primary,3,23.8
102,India,M,Secondary,3,20.1
172,India,M,Higher,4,12.2
172,India,M,No education,4,21.7
172,India,M,Primary,4,18.5
172,India,M,Secondary,4,15.4
242,India,M,Higher,5,16.0
242,India,M,No education,5,24.9
242,India,M,Primary,5,22.4
242,India,M,Secondary,5,19.5
312,India,M,Higher,6,6.6
312,India,M,No education,6,13.1
312,India,M,Primary,6,10.9
312,India,M,Secondary,6,8.6
33,Indonesia,F,Higher,1,0.7
33,Indonesia,F,Secondary,1,2.0
33,Indonesia,F,No education,1,3.8
33,Indonesia,F,Primary,1,3.9
33,Indonesia,M,Higher,1,0.1
33,Indonesia,M,Secondary,1,0.6
33,Indonesia,M,Primary,1,1.4
33,Indonesia,M,No education,1,2.6
383,Indonesia,F,Higher,2,25.5
383,Indonesia,F,No education,2,26.6
383,Indonesia,F,Primary,2,35.5
383,Indonesia,F,Secondary,2,36.5
103,Indonesia,F,Higher,3,2.9
103,Indonesia,F,No education,3,9.2
103,Indonesia,F,Primary,3,7.1
103,Indonesia,F,Secondary,3,5.2
173,Indonesia,F,Higher,4,14.7
173,Indonesia,F,No education,4,19.8
173,Indonesia,F,Primary,4,26.9
173,Indonesia,F,Secondary,4,24.7
243,Indonesia,F,Higher,5,21.1
243,Indonesia,F,No education,5,19.9
243,Indonesia,F,Primary,5,27.3
243,Indonesia,F,Secondary,5,29.2
313,Indonesia,F,Higher,6,5.9
313,Indonesia,F,No education,6,8.4
313,Indonesia,F,Primary,6,10.9
313,Indonesia,F,Secondary,6,8.4
383,Indonesia,M,Higher,2,12.0
383,Indonesia,M,No education,2,19.7
383,Indonesia,M,Primary,2,20.4
383,Indonesia,M,Secondary,2,18.3
103,Indonesia,M,Higher,3,2.5
103,Indonesia,M,No education,3,9.3
103,Indonesia,M,Primary,3,4.3
103,Indonesia,M,Secondary,3,2.8
173,Indonesia,M,Higher,4,7.6
173,Indonesia,M,No education,4,14.6
173,Indonesia,M,Primary,4,14.2
173,Indonesia,M,Secondary,4,12.0
243,Indonesia,M,Higher,5,8.4
243,Indonesia,M,No education,5,13.9
243,Indonesia,M,Primary,5,13.6
243,Indonesia,M,Secondary,5,12.8
313,Indonesia,M,Higher,6,1.1
313,Indonesia,M,No education,6,6.2
313,Indonesia,M,Primary,6,4.2
313,Indonesia,M,Secondary,6,2.9
34,Jordan,F,Higher,1,1.9
34,Jordan,F,Secondary,1,2.2
384,Jordan,F,Higher,2,9.1
384,Jordan,F,No education,2,28.1
384,Jordan,F,Primary,2,26.2
384,Jordan,F,Secondary,2,15.3
104,Jordan,F,Higher,3,3.7
104,Jordan,F,No education,3,13.1
104,Jordan,F,Primary,3,12.1
104,Jordan,F,Secondary,3,6.2
34,Jordan,F,No education,1,7.8
34,Jordan,F,Primary,1,4.3
174,Jordan,F,Higher,4,4.1
174,Jordan,F,No education,4,14.8
174,Jordan,F,Primary,4,14.0
174,Jordan,F,Secondary,4,7.9
244,Jordan,F,Higher,5,4.1
244,Jordan,F,No education,5,18.7
244,Jordan,F,Primary,5,13.0
244,Jordan,F,Secondary,5,7.2
314,Jordan,F,Higher,6,0.0
314,Jordan,F,No education,6,0.0
314,Jordan,F,Primary,6,0.0
314,Jordan,F,Secondary,6,0.0
384,Jordan,M,Higher,2,27.2
384,Jordan,M,No education,2,36.3
384,Jordan,M,Primary,2,22.8
384,Jordan,M,Secondary,2,32.6
104,Jordan,M,Higher,3,15.7
104,Jordan,M,No education,3,34.0
104,Jordan,M,Primary,3,9.4
104,Jordan,M,Secondary,3,19.0
34,Jordan,M,Higher,1,8.0
34,Jordan,M,No education,1,18.7
34,Jordan,M,Primary,1,2.7
34,Jordan,M,Secondary,1,8.9
174,Jordan,M,Higher,4,17.1
174,Jordan,M,No education,4,19.4
174,Jordan,M,Primary,4,15.2
174,Jordan,M,Secondary,4,19.7
244,Jordan,M,Higher,5,11.7
244,Jordan,M,No education,5,19.8
244,Jordan,M,Primary,5,9.0
244,Jordan,M,Secondary,5,14.2
314,Jordan,M,Higher,6,0.0
314,Jordan,M,No education,6,0.0
314,Jordan,M,Primary,6,0.0
314,Jordan,M,Secondary,6,0.0
385,Kenya,F,Higher,2,14.9
385,Kenya,F,No education,2,59.1
385,Kenya,F,Primary,2,49.0
385,Kenya,F,Secondary,2,35.8
105,Kenya,F,Higher,3,3.7
105,Kenya,F,No education,3,36.9
105,Kenya,F,Primary,3,26.1
105,Kenya,F,Secondary,3,15.3
35,Kenya,F,Higher,1,0.8
35,Kenya,F,No education,1,16.0
35,Kenya,F,Primary,1,8.8
35,Kenya,F,Secondary,1,4.4
175,Kenya,F,Higher,4,4.6
175,Kenya,F,No education,4,38.3
175,Kenya,F,Primary,4,26.8
175,Kenya,F,Secondary,4,16.2
245,Kenya,F,Higher,5,11.3
245,Kenya,F,No education,5,49.4
245,Kenya,F,Primary,5,39.0
245,Kenya,F,Secondary,5,28.3
315,Kenya,F,Higher,6,2.5
315,Kenya,F,No education,6,36.0
315,Kenya,F,Primary,6,19.0
315,Kenya,F,Secondary,6,8.8
385,Kenya,M,Higher,2,23.1
385,Kenya,M,No education,2,60.4
385,Kenya,M,Primary,2,40.5
385,Kenya,M,Secondary,2,34.1
105,Kenya,M,Higher,3,9.0
105,Kenya,M,No education,3,45.4
105,Kenya,M,Primary,3,24.0
105,Kenya,M,Secondary,3,18.2
35,Kenya,M,Higher,1,1.9
35,Kenya,M,No education,1,15.5
35,Kenya,M,Primary,1,5.2
35,Kenya,M,Secondary,1,3.8
175,Kenya,M,Higher,4,9.0
175,Kenya,M,No education,4,48.2
175,Kenya,M,Primary,4,22.1
175,Kenya,M,Secondary,4,15.0
245,Kenya,M,Higher,5,18.6
245,Kenya,M,No education,5,51.1
245,Kenya,M,Primary,5,30.3
245,Kenya,M,Secondary,5,24.8
315,Kenya,M,Higher,6,4.1
315,Kenya,M,No education,6,34.8
315,Kenya,M,Primary,6,11.7
315,Kenya,M,Secondary,6,7.6
386,Kyrgyz Republic,F,Higher,2,25.6
386,Kyrgyz Republic,F,No education,2,0.0
386,Kyrgyz Republic,F,Primary,2,53.4
386,Kyrgyz Republic,F,Secondary,2,39.8
106,Kyrgyz Republic,F,Higher,3,11.8
106,Kyrgyz Republic,F,No education,3,0.0
106,Kyrgyz Republic,F,Primary,3,19.9
106,Kyrgyz Republic,F,Secondary,3,20.6
36,Kyrgyz Republic,F,Higher,1,4.1
36,Kyrgyz Republic,F,No education,1,0.0
36,Kyrgyz Republic,F,Primary,1,3.9
36,Kyrgyz Republic,F,Secondary,1,8.0
176,Kyrgyz Republic,F,Higher,4,15.6
176,Kyrgyz Republic,F,No education,4,0.0
176,Kyrgyz Republic,F,Primary,4,31.4
176,Kyrgyz Republic,F,Secondary,4,28.9
246,Kyrgyz Republic,F,Higher,5,19.1
246,Kyrgyz Republic,F,No education,5,0.0
246,Kyrgyz Republic,F,Primary,5,41.4
246,Kyrgyz Republic,F,Secondary,5,30.6
316,Kyrgyz Republic,F,Higher,6,5.2
316,Kyrgyz Republic,F,No education,6,0.0
316,Kyrgyz Republic,F,Primary,6,3.9
316,Kyrgyz Republic,F,Secondary,6,9.0
386,Kyrgyz Republic,M,Higher,2,50.9
386,Kyrgyz Republic,M,No education,2,0.0
386,Kyrgyz Republic,M,Primary,2,0.0
386,Kyrgyz Republic,M,Secondary,2,50.0
106,Kyrgyz Republic,M,Higher,3,24.7
106,Kyrgyz Republic,M,No education,3,0.0
106,Kyrgyz Republic,M,Primary,3,0.0
106,Kyrgyz Republic,M,Secondary,3,23.0
36,Kyrgyz Republic,M,Higher,1,3.2
36,Kyrgyz Republic,M,No education,1,0.0
36,Kyrgyz Republic,M,Primary,1,0.0
36,Kyrgyz Republic,M,Secondary,1,5.9
176,Kyrgyz Republic,M,Higher,4,34.3
176,Kyrgyz Republic,M,No education,4,0.0
176,Kyrgyz Republic,M,Primary,4,0.0
176,Kyrgyz Republic,M,Secondary,4,36.8
246,Kyrgyz Republic,M,Higher,5,45.2
246,Kyrgyz Republic,M,No education,5,0.0
246,Kyrgyz Republic,M,Primary,5,0.0
246,Kyrgyz Republic,M,Secondary,5,44.6
316,Kyrgyz Republic,M,Higher,6,4.8
316,Kyrgyz Republic,M,No education,6,0.0
316,Kyrgyz Republic,M,Primary,6,0.0
316,Kyrgyz Republic,M,Secondary,6,6.2
387,Lesotho,F,Higher,2,5.4
387,Lesotho,F,No education,2,41.7
387,Lesotho,F,Primary,2,44.7
387,Lesotho,F,Secondary,2,29.4
107,Lesotho,F,Higher,3,2.6
107,Lesotho,F,No education,3,32.6
107,Lesotho,F,Primary,3,34.4
107,Lesotho,F,Secondary,3,20.8
37,Lesotho,F,Higher,1,0.5
37,Lesotho,F,No education,1,9.9
37,Lesotho,F,Primary,1,10.0
37,Lesotho,F,Secondary,1,4.5
177,Lesotho,F,Higher,4,1.3
177,Lesotho,F,No education,4,13.8
177,Lesotho,F,Primary,4,17.1
177,Lesotho,F,Secondary,4,7.5
247,Lesotho,F,Higher,5,2.3
247,Lesotho,F,No education,5,29.6
247,Lesotho,F,Primary,5,30.4
247,Lesotho,F,Secondary,5,18.9
317,Lesotho,F,Higher,6,0.5
317,Lesotho,F,No education,6,15.0
317,Lesotho,F,Primary,6,15.6
317,Lesotho,F,Secondary,6,6.2
387,Lesotho,M,Higher,2,17.1
387,Lesotho,M,No education,2,52.5
387,Lesotho,M,Primary,2,47.4
387,Lesotho,M,Secondary,2,32.7
107,Lesotho,M,Higher,3,9.9
107,Lesotho,M,No education,3,38.2
107,Lesotho,M,Primary,3,32.8
107,Lesotho,M,Secondary,3,18.6
37,Lesotho,M,Higher,1,1.7
37,Lesotho,M,No education,1,8.9
37,Lesotho,M,Primary,1,8.2
37,Lesotho,M,Secondary,1,4.7
177,Lesotho,M,Higher,4,4.6
177,Lesotho,M,No education,4,28.8
177,Lesotho,M,Primary,4,20.9
177,Lesotho,M,Secondary,4,9.2
247,Lesotho,M,Higher,5,10.4
247,Lesotho,M,No education,5,35.9
247,Lesotho,M,Primary,5,32.7
247,Lesotho,M,Secondary,5,19.8
317,Lesotho,M,Higher,6,2.1
317,Lesotho,M,No education,6,19.7
317,Lesotho,M,Primary,6,13.0
317,Lesotho,M,Secondary,6,4.2
388,Liberia,F,Higher,2,18.5
388,Liberia,F,No education,2,45.8
388,Liberia,F,Primary,2,47.8
388,Liberia,F,Secondary,2,37.0
108,Liberia,F,Higher,3,14.4
108,Liberia,F,No education,3,35.0
108,Liberia,F,Primary,3,38.8
108,Liberia,F,Secondary,3,28.1
38,Liberia,F,Higher,1,0.1
38,Liberia,F,No education,1,8.6
38,Liberia,F,Primary,1,8.4
38,Liberia,F,Secondary,1,6.2
178,Liberia,F,Higher,4,15.1
178,Liberia,F,No education,4,30.7
178,Liberia,F,Primary,4,31.5
178,Liberia,F,Secondary,4,24.9
248,Liberia,F,Higher,5,14.0
248,Liberia,F,No education,5,34.5
248,Liberia,F,Primary,5,37.1
248,Liberia,F,Secondary,5,27.6
318,Liberia,F,Higher,6,6.5
318,Liberia,F,No education,6,13.4
318,Liberia,F,Primary,6,11.6
318,Liberia,F,Secondary,6,7.5
388,Liberia,M,Higher,2,11.1
388,Liberia,M,No education,2,28.0
388,Liberia,M,Primary,2,30.0
388,Liberia,M,Secondary,2,22.3
108,Liberia,M,Higher,3,8.8
108,Liberia,M,No education,3,21.2
108,Liberia,M,Primary,3,23.4
108,Liberia,M,Secondary,3,15.9
38,Liberia,M,Higher,1,0.0
38,Liberia,M,No education,1,1.9
38,Liberia,M,Primary,1,3.9
38,Liberia,M,Secondary,1,2.5
178,Liberia,M,Higher,4,9.2
178,Liberia,M,No education,4,17.8
178,Liberia,M,Primary,4,16.2
178,Liberia,M,Secondary,4,12.6
248,Liberia,M,Higher,5,7.6
248,Liberia,M,No education,5,18.7
248,Liberia,M,Primary,5,18.1
248,Liberia,M,Secondary,5,12.7
318,Liberia,M,Higher,6,0.0
318,Liberia,M,No education,6,8.7
318,Liberia,M,Primary,6,5.3
318,Liberia,M,Secondary,6,2.9
389,Madagascar,F,Higher,2,20.0
389,Madagascar,F,No education,2,29.0
389,Madagascar,F,Primary,2,32.4
389,Madagascar,F,Secondary,2,35.3
109,Madagascar,F,Higher,3,1.6
109,Madagascar,F,No education,3,6.4
109,Madagascar,F,Primary,3,6.6
109,Madagascar,F,Secondary,3,5.1
39,Madagascar,F,Higher,1,1.9
39,Madagascar,F,No education,1,7.3
39,Madagascar,F,Primary,1,7.8
39,Madagascar,F,Secondary,1,6.8
179,Madagascar,F,Higher,4,8.1
179,Madagascar,F,No education,4,17.9
179,Madagascar,F,Primary,4,20.0
179,Madagascar,F,Secondary,4,19.7
249,Madagascar,F,Higher,5,16.6
249,Madagascar,F,No education,5,25.1
249,Madagascar,F,Primary,5,28.0
249,Madagascar,F,Secondary,5,31.5
319,Madagascar,F,Higher,6,2.1
319,Madagascar,F,No education,6,10.6
319,Madagascar,F,Primary,6,9.9
319,Madagascar,F,Secondary,6,7.7
389,Madagascar,M,Higher,2,16.8
389,Madagascar,M,No education,2,30.5
389,Madagascar,M,Primary,2,30.8
389,Madagascar,M,Secondary,2,30.0
109,Madagascar,M,Higher,3,2.1
109,Madagascar,M,No education,3,9.8
109,Madagascar,M,Primary,3,9.7
109,Madagascar,M,Secondary,3,7.9
39,Madagascar,M,Higher,1,0.4
39,Madagascar,M,No education,1,8.1
39,Madagascar,M,Primary,1,6.8
39,Madagascar,M,Secondary,1,5.4
179,Madagascar,M,Higher,4,7.9
179,Madagascar,M,No education,4,21.3
179,Madagascar,M,Primary,4,19.7
179,Madagascar,M,Secondary,4,17.6
249,Madagascar,M,Higher,5,13.4
249,Madagascar,M,No education,5,23.7
249,Madagascar,M,Primary,5,25.1
249,Madagascar,M,Secondary,5,24.1
319,Madagascar,M,Higher,6,1.1
319,Madagascar,M,No education,6,10.4
319,Madagascar,M,Primary,6,8.8
319,Madagascar,M,Secondary,6,6.6
390,Malawi,F,Higher,2,4.0
390,Malawi,F,No education,2,18.2
390,Malawi,F,Primary,2,18.1
390,Malawi,F,Secondary,2,12.2
110,Malawi,F,Higher,3,0.9
110,Malawi,F,No education,3,7.6
110,Malawi,F,Primary,3,7.7
110,Malawi,F,Secondary,3,4.4
40,Malawi,F,Higher,1,0.8
40,Malawi,F,No education,1,6.1
40,Malawi,F,Primary,1,6.5
40,Malawi,F,Secondary,1,3.3
180,Malawi,F,Higher,4,1.0
180,Malawi,F,No education,4,7.5
180,Malawi,F,Primary,4,7.6
180,Malawi,F,Secondary,4,5.3
250,Malawi,F,Higher,5,1.6
250,Malawi,F,No education,5,9.0
250,Malawi,F,Primary,5,9.9
250,Malawi,F,Secondary,5,6.5
320,Malawi,F,Higher,6,0.7
320,Malawi,F,No education,6,10.7
320,Malawi,F,Primary,6,9.5
320,Malawi,F,Secondary,6,4.9
390,Malawi,M,Higher,2,4.5
390,Malawi,M,No education,2,9.6
390,Malawi,M,Primary,2,16.2
390,Malawi,M,Secondary,2,8.9
110,Malawi,M,Higher,3,2.1
110,Malawi,M,No education,3,4.3
110,Malawi,M,Primary,3,6.9
110,Malawi,M,Secondary,3,3.0
40,Malawi,M,Higher,1,0.7
40,Malawi,M,No education,1,2.2
40,Malawi,M,Primary,1,3.2
40,Malawi,M,Secondary,1,0.9
180,Malawi,M,Higher,4,2.9
180,Malawi,M,No education,4,3.5
180,Malawi,M,Primary,4,6.5
180,Malawi,M,Secondary,4,2.2
250,Malawi,M,Higher,5,1.5
250,Malawi,M,No education,5,3.9
250,Malawi,M,Primary,5,8.0
250,Malawi,M,Secondary,5,4.7
320,Malawi,M,Higher,6,0.6
320,Malawi,M,No education,6,5.0
320,Malawi,M,Primary,6,6.4
320,Malawi,M,Secondary,6,2.6
391,Maldives,F,Higher,2,18.1
391,Maldives,F,No education,2,19.4
391,Maldives,F,Primary,2,22.5
391,Maldives,F,Secondary,2,23.5
111,Maldives,F,Higher,3,0.0
111,Maldives,F,No education,3,0.0
111,Maldives,F,Primary,3,0.0
111,Maldives,F,Secondary,3,0.0
41,Maldives,F,Higher,1,0.0
41,Maldives,F,No education,1,0.0
41,Maldives,F,Primary,1,0.0
41,Maldives,F,Secondary,1,0.0
181,Maldives,F,Higher,4,2.2
181,Maldives,F,No education,4,8.4
181,Maldives,F,Primary,4,7.6
181,Maldives,F,Secondary,4,4.0
251,Maldives,F,Higher,5,13.3
251,Maldives,F,No education,5,7.5
251,Maldives,F,Primary,5,14.9
251,Maldives,F,Secondary,5,18.1
321,Maldives,F,Higher,6,7.4
321,Maldives,F,No education,6,13.3
321,Maldives,F,Primary,6,12.7
321,Maldives,F,Secondary,6,9.9
391,Maldives,M,Higher,2,9.6
391,Maldives,M,No education,2,10.9
391,Maldives,M,Primary,2,16.5
391,Maldives,M,Secondary,2,21.2
111,Maldives,M,Higher,3,0.0
111,Maldives,M,No education,3,0.0
111,Maldives,M,Primary,3,0.0
111,Maldives,M,Secondary,3,0.0
41,Maldives,M,Higher,1,0.0
41,Maldives,M,No education,1,0.0
41,Maldives,M,Primary,1,0.0
41,Maldives,M,Secondary,1,0.0
181,Maldives,M,Higher,4,1.5
181,Maldives,M,No education,4,2.5
181,Maldives,M,Primary,4,3.2
181,Maldives,M,Secondary,4,2.7
251,Maldives,M,Higher,5,7.4
251,Maldives,M,No education,5,8.2
251,Maldives,M,Primary,5,12.7
251,Maldives,M,Secondary,5,17.0
321,Maldives,M,Higher,6,2.5
321,Maldives,M,No education,6,1.7
321,Maldives,M,Primary,6,5.1
321,Maldives,M,Secondary,6,5.6
392,Mali,F,Higher,2,55.6
392,Mali,F,No education,2,82.0
392,Mali,F,Primary,2,80.5
392,Mali,F,Secondary,2,72.5
112,Mali,F,Higher,3,44.0
112,Mali,F,No education,3,71.0
112,Mali,F,Primary,3,69.5
112,Mali,F,Secondary,3,61.8
42,Mali,F,Higher,1,3.9
42,Mali,F,No education,1,24.7
42,Mali,F,Primary,1,25.3
42,Mali,F,Secondary,1,15.8
182,Mali,F,Higher,4,28.6
182,Mali,F,No education,4,57.8
182,Mali,F,Primary,4,55.2
182,Mali,F,Secondary,4,41.9
252,Mali,F,Higher,5,28.2
252,Mali,F,No education,5,54.8
252,Mali,F,Primary,5,54.4
252,Mali,F,Secondary,5,42.0
322,Mali,F,Higher,6,34.9
322,Mali,F,No education,6,66.7
322,Mali,F,Primary,6,65.4
322,Mali,F,Secondary,6,51.0
392,Mali,M,Higher,2,16.6
392,Mali,M,No education,2,50.4
392,Mali,M,Primary,2,51.4
392,Mali,M,Secondary,2,44.8
112,Mali,M,Higher,3,8.2
112,Mali,M,No education,3,41.6
112,Mali,M,Primary,3,44.1
112,Mali,M,Secondary,3,35.9
42,Mali,M,Higher,1,2.6
42,Mali,M,No education,1,13.0
42,Mali,M,Primary,1,10.7
42,Mali,M,Secondary,1,10.5
182,Mali,M,Higher,4,5.6
182,Mali,M,No education,4,23.6
182,Mali,M,Primary,4,24.9
182,Mali,M,Secondary,4,21.1
252,Mali,M,Higher,5,8.5
252,Mali,M,No education,5,26.3
252,Mali,M,Primary,5,30.7
252,Mali,M,Secondary,5,23.8
322,Mali,M,Higher,6,3.1
322,Mali,M,No education,6,27.8
322,Mali,M,Primary,6,27.8
322,Mali,M,Secondary,6,18.7
393,Moldova,F,Higher,2,7.0
393,Moldova,F,No education,2,0.0
393,Moldova,F,Primary,2,39.8
393,Moldova,F,Secondary,2,24.3
113,Moldova,F,Higher,3,1.0
113,Moldova,F,No education,3,0.0
113,Moldova,F,Primary,3,23.5
113,Moldova,F,Secondary,3,6.0
43,Moldova,F,Higher,1,1.3
43,Moldova,F,No education,1,0.0
43,Moldova,F,Primary,1,17.3
43,Moldova,F,Secondary,1,4.9
183,Moldova,F,Higher,4,1.5
183,Moldova,F,No education,4,0.0
183,Moldova,F,Primary,4,18.9
183,Moldova,F,Secondary,4,8.7
253,Moldova,F,Higher,5,6.3
253,Moldova,F,No education,5,0.0
253,Moldova,F,Primary,5,31.6
253,Moldova,F,Secondary,5,20.9
323,Moldova,F,Higher,6,0.7
323,Moldova,F,No education,6,0.0
323,Moldova,F,Primary,6,18.5
323,Moldova,F,Secondary,6,3.5
393,Moldova,M,Higher,2,9.6
393,Moldova,M,No education,2,0.0
393,Moldova,M,Primary,2,0.0
393,Moldova,M,Secondary,2,25.3
113,Moldova,M,Higher,3,2.4
113,Moldova,M,No education,3,0.0
113,Moldova,M,Primary,3,0.0
113,Moldova,M,Secondary,3,8.6
43,Moldova,M,Higher,1,1.1
43,Moldova,M,No education,1,0.0
43,Moldova,M,Primary,1,0.0
43,Moldova,M,Secondary,1,2.9
183,Moldova,M,Higher,4,1.8
183,Moldova,M,No education,4,0.0
183,Moldova,M,Primary,4,0.0
183,Moldova,M,Secondary,4,11.6
253,Moldova,M,Higher,5,7.4
253,Moldova,M,No education,5,0.0
253,Moldova,M,Primary,5,0.0
253,Moldova,M,Secondary,5,20.7
323,Moldova,M,Higher,6,0.6
323,Moldova,M,No education,6,0.0
323,Moldova,M,Primary,6,0.0
323,Moldova,M,Secondary,6,4.0
394,Morocco,F,Higher,2,20.8
394,Morocco,F,No education,2,78.5
394,Morocco,F,Primary,2,65.9
394,Morocco,F,Secondary,2,42.0
114,Morocco,F,Higher,3,9.8
114,Morocco,F,No education,3,66.1
114,Morocco,F,Primary,3,52.0
114,Morocco,F,Secondary,3,27.7
44,Morocco,F,Higher,1,1.1
44,Morocco,F,No education,1,36.4
44,Morocco,F,Primary,1,19.5
44,Morocco,F,Secondary,1,6.0
184,Morocco,F,Higher,4,6.5
184,Morocco,F,No education,4,67.5
184,Morocco,F,Primary,4,49.6
184,Morocco,F,Secondary,4,22.6
254,Morocco,F,Higher,5,10.6
254,Morocco,F,No education,5,65.3
254,Morocco,F,Primary,5,49.3
254,Morocco,F,Secondary,5,25.7
324,Morocco,F,Higher,6,9.4
324,Morocco,F,No education,6,58.9
324,Morocco,F,Primary,6,40.6
324,Morocco,F,Secondary,6,19.3
394,Morocco,M,Higher,2,0.0
394,Morocco,M,No education,2,0.0
394,Morocco,M,Primary,2,0.0
394,Morocco,M,Secondary,2,0.0
114,Morocco,M,Higher,3,0.0
114,Morocco,M,No education,3,0.0
114,Morocco,M,Primary,3,0.0
114,Morocco,M,Secondary,3,0.0
44,Morocco,M,Higher,1,0.0
44,Morocco,M,No education,1,0.0
44,Morocco,M,Primary,1,0.0
44,Morocco,M,Secondary,1,0.0
184,Morocco,M,Higher,4,0.0
184,Morocco,M,No education,4,0.0
184,Morocco,M,Primary,4,0.0
184,Morocco,M,Secondary,4,0.0
254,Morocco,M,Higher,5,0.0
254,Morocco,M,No education,5,0.0
254,Morocco,M,Primary,5,0.0
254,Morocco,M,Secondary,5,0.0
324,Morocco,M,Higher,6,0.0
324,Morocco,M,No education,6,0.0
324,Morocco,M,Primary,6,0.0
324,Morocco,M,Secondary,6,0.0
395,Mozambique,F,Higher,2,8.6
395,Mozambique,F,No education,2,14.2
395,Mozambique,F,Primary,2,14.3
395,Mozambique,F,Secondary,2,9.9
115,Mozambique,F,Higher,3,5.5
115,Mozambique,F,No education,3,7.9
115,Mozambique,F,Primary,3,6.4
115,Mozambique,F,Secondary,3,5.2
